contract_id,customer_id,industry,company_size,managed_service_plan,support_plan,contract_term_months,tenure_months,renewal_count,cloud_cost_30d,cost_growth_3m,budget_variance_pct,commitment_utilization_rate,usage_change_3m,idle_resource_ratio,downtime_minutes_90d,unresolved_ticket_rate,avg_resolution_hours,days_since_last_qbr,annual_contract_value,renewal_churn
CUST_00087_C1,CUST_00087,교육,5-49인,Standard,Priority,24,22,0,4954538,0.1251,7.67,0.7099,-0.013,0.2363,56,0.1333,21.28,61.0,68669897,0
CUST_00087_C2,CUST_00087,교육,5-49인,Standard,Priority,36,58,1,4791451,0.0412,11.3,0.7865,-0.0623,0.2023,85,0.0,25.11,61.0,66409511,0
CUST_00088_C1,CUST_00088,금융/보험,5-49인,Basic,Standard,12,10,0,6778871,-0.0081,0.34,0.7068,0.1398,0.2175,102,0.3846,35.38,122.0,81346452,0
CUST_00089_C1,CUST_00089,제조업,5-49인,Standard,Priority,12,10,0,3077714,0.0238,8.15,0.6893,0.0458,0.1965,57,0.05,22.51,182.0,42657116,0
CUST_00089_C2,CUST_00089,제조업,5-49인,Standard,Standard,12,22,1,2983227,-0.0234,-1.9,0.6379,-0.0696,0.2564,87,0.3,55.16,120.0,39378596,1
CUST_00090_C1,CUST_00090,제조업,5-49인,Basic,Standard,12,10,0,1055173,0.0886,0.9,0.8129,0.0863,0.1935,82,0.1818,57.79,121.0,12662076,0
CUST_00091_C1,CUST_00091,물류/운송,50-299인,Standard,Priority,36,34,0,32869875,-0.0314,7.55,0.6559,0.0465,0.2226,73,0.0769,20.31,62.0,455576468,0
CUST_00092_C1,CUST_00092,교육,300인이상,Standard,Priority,36,34,0,151926252,0.0564,16.78,0.7433,-0.0471,0.1567,34,0.0667,22.21,183.0,2105697853,0
CUST_00092_C2,CUST_00092,교육,300인이상,Standard,Priority,36,70,1,180901638,0.0175,20.26,0.6533,0.0302,0.2312,66,0.0,22.31,61.0,2507296703,0
CUST_00093_C1,CUST_00093,IT/소프트웨어,5-49인,Basic,Priority,12,10,0,5661406,-0.0194,-1.23,0.8246,0.0771,0.1926,114,0.1,21.88,61.0,71333716,0
CUST_00094_C1,CUST_00094,제조업,5-49인,Basic,Standard,36,34,0,3185298,0.0302,22.94,0.7314,0.0641,0.2749,129,0.0,62.05,304.0,38223576,1
CUST_00095_C1,CUST_00095,의료/헬스케어,5-49인,Basic,Standard,12,10,0,4896698,0.043,3.9,0.6835,0.0437,0.1831,130,0.2105,63.5,123.0,58760376,0
CUST_00095_C2,CUST_00095,의료/헬스케어,5-49인,Basic,Standard,12,22,1,6279422,-0.0088,1.81,0.8044,0.0494,0.1989,115,0.2222,45.61,123.0,75353064,0
CUST_00096_C1,CUST_00096,의료/헬스케어,5-49인,Standard,Standard,24,22,0,6763916,-0.0039,-4.45,0.7556,-0.0891,0.1728,55,0.1667,68.0,121.0,89283691,0
CUST_00097_C1,CUST_00097,물류/운송,300인이상,Premium,Enterprise,12,10,0,63384951,-0.0444,1.63,0.7118,-0.0534,0.2671,30,0.0588,6.94,31.0,1093390405,0
CUST_00098_C1,CUST_00098,제조업,5-49인,Basic,Priority,36,34,0,5039055,0.0576,23.58,0.6335,0.0373,0.2573,171,0.0625,21.13,184.0,63492093,0
CUST_00099_C1,CUST_00099,유통/커머스,5-49인,Basic,Standard,12,10,0,2354657,0.0306,8.33,0.6443,0.1055,0.2475,141,0.1905,46.88,120.0,28255884,1
CUST_00100_C1,CUST_00100,의료/헬스케어,5-49인,Basic,Priority,24,22,0,3486387,0.0329,1.58,0.7903,0.1519,0.1391,100,0.1,23.27,182.0,43928476,0
CUST_00100_C2,CUST_00100,의료/헬스케어,5-49인,Basic,Standard,24,46,1,3133849,0.0345,1.23,0.862,-0.0069,0.1195,88,0.1765,61.42,305.0,37606188,0
CUST_00101_C1,CUST_00101,물류/운송,5-49인,Standard,Priority,12,10,0,2651202,0.1058,5.46,0.7001,-0.0211,0.2443,64,0.0526,26.22,61.0,36745660,0
CUST_00102_C1,CUST_00102,유통/커머스,5-49인,Standard,Priority,24,22,0,3294690,-0.0624,11.87,0.6565,0.1431,0.2511,66,0.1364,20.56,61.0,45664403,0
CUST_00103_C1,CUST_00103,유통/커머스,5-49인,Basic,Standard,12,10,0,3562541,0.0386,4.66,0.7098,-0.0777,0.2508,126,0.1,50.23,123.0,42750492,0
CUST_00103_C2,CUST_00103,유통/커머스,5-49인,Basic,Priority,12,22,1,4093020,-0.0149,1.66,0.7365,0.2239,0.225,94,0.0769,20.97,62.0,51572052,0
CUST_00103_C3,CUST_00103,유통/커머스,5-49인,Basic,Standard,24,46,2,5350789,0.0338,14.73,0.69,0.0783,0.2088,131,0.1765,54.73,123.0,64209468,0
CUST_00104_C1,CUST_00104,유통/커머스,50-299인,Standard,Priority,36,34,0,15740149,0.0326,11.41,0.6652,0.0921,0.2634,111,0.1579,19.96,61.0,218158465,1
CUST_00105_C1,CUST_00105,교육,5-49인,Basic,Standard,12,10,0,3080708,0.0234,3.24,0.8046,0.03,0.2411,112,0.0769,51.86,123.0,36968496,0
CUST_00105_C2,CUST_00105,교육,5-49인,Basic,Standard,12,22,1,3711034,-0.0056,5.23,0.7544,-0.0231,0.1822,116,0.125,52.19,489.0,44532408,0
CUST_00106_C1,CUST_00106,IT/소프트웨어,5-49인,Basic,Standard,24,22,0,1296339,-0.0035,-6.1,0.8268,0.0035,0.1207,68,0.1429,45.65,121.0,15556068,0
CUST_00106_C2,CUST_00106,IT/소프트웨어,5-49인,Basic,Priority,12,34,1,1178721,-0.0279,-0.48,0.7153,0.0615,0.1492,67,0.0,20.75,61.0,14851885,0
CUST_00106_C3,CUST_00106,IT/소프트웨어,5-49인,Basic,Standard,24,58,2,1481626,-0.0165,7.32,0.7239,-0.1253,0.1302,85,0.0,85.97,304.0,17779512,0
CUST_00107_C1,CUST_00107,IT/소프트웨어,5-49인,Basic,Standard,12,10,0,2809853,0.0028,1.5,0.6974,0.0425,0.1884,106,0.1333,49.19,121.0,33718236,0
CUST_00108_C1,CUST_00108,IT/소프트웨어,5-49인,Standard,Enterprise,12,10,0,4866391,0.0448,7.31,0.6593,0.0341,0.2079,64,0.0,6.74,31.0,73871815,0
CUST_00109_C1,CUST_00109,유통/커머스,50-299인,Standard,Standard,12,10,0,12701948,0.0497,4.93,0.7793,-0.0728,0.1999,64,0.2353,72.29,123.0,167665714,1
CUST_00110_C1,CUST_00110,금융/보험,5-49인,Standard,Priority,12,10,0,7553355,0.0339,6.95,0.7358,0.0143,0.2165,74,0.2353,23.49,181.0,104689500,1
CUST_00111_C1,CUST_00111,유통/커머스,5-49인,Basic,Priority,12,10,0,4534475,-0.0066,-3.12,0.6126,-0.0743,0.2082,124,0.05,18.63,61.0,57134385,0
CUST_00111_C2,CUST_00111,유통/커머스,5-49인,Basic,Standard,12,22,1,3609075,0.0455,7.49,0.7352,-0.0211,0.2504,137,0.1579,53.87,122.0,43308900,0
CUST_00111_C3,CUST_00111,유통/커머스,5-49인,Basic,Standard,12,34,2,2930826,-0.0389,1.62,0.6875,-0.0015,0.2683,139,0.375,46.47,122.0,35169912,0
CUST_00112_C1,CUST_00112,물류/운송,5-49인,Basic,Standard,12,10,0,2219075,-0.0294,15.35,0.6194,-0.1216,0.2802,200,0.2069,52.37,,26628900,1
CUST_00113_C1,CUST_00113,제조업,5-49인,Premium,Priority,24,22,0,11449716,0.0107,10.77,0.7077,0.0768,0.1839,26,0.125,22.8,61.0,180333027,0
CUST_00113_C2,CUST_00113,제조업,5-49인,Basic,Standard,24,47,1,10018354,-0.0163,1.68,0.7876,0.1576,0.1917,107,0.0769,58.27,122.0,120220248,0
CUST_00114_C1,CUST_00114,금융/보험,5-49인,Basic,Standard,12,10,0,2635522,-0.0033,1.87,0.7848,-0.0291,0.2744,116,0.2143,72.21,120.0,31626264,0
CUST_00114_C2,CUST_00114,금융/보험,5-49인,Basic,Priority,24,34,1,2992899,-0.0248,7.52,0.6724,0.1249,0.1275,99,0.2308,20.22,181.0,37710527,0
CUST_00114_C3,CUST_00114,금융/보험,5-49인,Basic,Priority,12,46,2,2564811,0.0158,4.94,0.7167,0.0311,0.2594,124,0.1071,22.76,59.0,32316619,0
CUST_00115_C1,CUST_00115,제조업,5-49인,Basic,Priority,12,10,0,4057219,-0.0262,11.29,0.6916,0.0971,0.2813,160,0.1579,26.29,184.0,51120959,1
CUST_00116_C1,CUST_00116,교육,50-299인,Premium,Enterprise,24,22,0,14206243,-0.0151,-2.97,0.7961,0.0877,0.2087,17,0.0,5.5,122.0,245057692,0
CUST_00116_C2,CUST_00116,교육,50-299인,Premium,Enterprise,12,34,1,14969124,-0.049,-1.55,0.7366,-0.0746,0.1957,41,0.0667,6.91,122.0,258217389,0
CUST_00117_C1,CUST_00117,금융/보험,5-49인,Basic,Standard,24,22,0,11783924,0.0001,19.57,0.6787,0.0557,0.2627,145,0.3077,45.3,122.0,141407088,0
CUST_00117_C2,CUST_00117,금융/보험,5-49인,Basic,Standard,12,34,1,13011103,-0.0202,4.59,0.7297,-0.0941,0.1973,116,0.1429,42.19,122.0,156133236,0
CUST_00117_C3,CUST_00117,금융/보험,5-49인,Basic,Standard,24,58,2,15911813,-0.0145,10.88,0.6475,-0.1123,0.2155,142,0.1333,63.42,122.0,190941756,0
CUST_00118_C1,CUST_00118,제조업,50-299인,Premium,Priority,24,22,0,21153656,0.053,20.26,0.688,-0.0848,0.2163,22,0.0833,24.76,61.0,333170082,0
CUST_00118_C2,CUST_00118,제조업,50-299인,Premium,Enterprise,12,34,1,23984671,-0.0263,9.23,0.7219,0.0065,0.2761,40,0.0417,7.02,30.0,413735575,0
CUST_00118_C3,CUST_00118,제조업,50-299인,Premium,Enterprise,12,46,2,24755672,0.0362,6.42,0.7545,0.01,0.2088,31,0.0,6.12,30.0,427035342,0
CUST_00119_C1,CUST_00119,제조업,5-49인,Basic,Standard,12,10,0,8158437,0.0341,6.58,0.6834,-0.0608,0.2031,157,0.0769,49.37,122.0,97901244,0
CUST_00119_C2,CUST_00119,제조업,5-49인,Basic,Enterprise,12,22,1,5365833,0.0346,6.03,0.6983,0.1718,0.1837,112,0.0,5.94,30.0,74048495,0
CUST_00120_C1,CUST_00120,금융/보험,5-49인,Basic,Priority,24,22,0,2897325,-0.0541,6.94,0.5986,0.0492,0.3126,155,0.2083,22.87,61.0,36506295,0
CUST_00121_C1,CUST_00121,제조업,5-49인,Basic,Standard,12,10,0,3165477,0.06,0.66,0.746,0.1149,0.2239,91,0.05,61.97,121.0,37985724,0
CUST_00122_C1,CUST_00122,제조업,5-49인,Basic,Enterprise,24,22,0,5931471,0.0343,10.6,0.8203,0.0473,0.2384,116,0.0,6.08,122.0,81854300,0
CUST_00123_C1,CUST_00123,금융/보험,5-49인,Basic,Standard,24,22,0,2037765,0.0095,3.46,0.7002,-0.0311,0.1755,106,0.05,62.87,303.0,24453180,0
CUST_00124_C1,CUST_00124,금융/보험,5-49인,Basic,Priority,24,22,0,1398141,0.025,1.1,0.8196,0.0361,0.1258,85,0.0,19.18,61.0,17616577,0
CUST_00124_C2,CUST_00124,금융/보험,5-49인,Basic,Standard,24,46,1,1719714,0.0174,3.43,0.7772,0.0016,0.1247,89,0.1,47.46,122.0,20636568,0
CUST_00124_C3,CUST_00124,금융/보험,5-49인,Basic,Priority,12,58,2,1784715,0.0146,-3.12,0.7144,-0.0251,0.1797,138,0.1,23.06,184.0,22487409,0
CUST_00125_C1,CUST_00125,유통/커머스,5-49인,Basic,Priority,12,10,0,4128795,-0.0049,-1.74,0.7106,-0.1515,0.228,101,0.1,22.12,61.0,52022817,0
CUST_00126_C1,CUST_00126,기타서비스업,5-49인,Basic,Standard,12,10,0,1431801,0.047,-0.36,0.8014,0.0003,0.1356,96,0.1111,54.93,123.0,17181612,0
CUST_00126_C2,CUST_00126,기타서비스업,5-49인,Basic,Standard,24,34,1,1249984,0.0346,0.01,0.7583,-0.0525,0.1749,93,0.3333,70.31,123.0,14999808,0
CUST_00127_C1,CUST_00127,IT/소프트웨어,5-49인,Standard,Priority,24,22,0,4964897,0.0016,8.65,0.7082,-0.0324,0.1502,52,0.1667,16.22,182.0,68813472,0
CUST_00127_C2,CUST_00127,IT/소프트웨어,5-49인,Standard,Standard,24,46,1,5596741,0.055,12.31,0.721,-0.039,0.1719,65,0.25,48.01,304.0,73876981,0
CUST_00128_C1,CUST_00128,유통/커머스,5-49인,Basic,Standard,12,10,0,3727644,-0.0389,-12.81,0.7621,-0.0413,0.1757,97,0.3333,45.77,122.0,44731728,0
CUST_00128_C2,CUST_00128,유통/커머스,5-49인,Basic,Standard,12,22,1,4907041,0.0119,3.36,0.7456,-0.0075,0.1934,87,0.25,54.61,488.0,58884492,0
CUST_00129_C1,CUST_00129,유통/커머스,5-49인,Premium,Standard,12,10,0,1172174,-0.0041,-5.21,0.8173,0.0137,0.1709,30,0.0,49.71,120.0,17582610,0
CUST_00130_C1,CUST_00130,기타서비스업,50-299인,Premium,Enterprise,12,10,0,12077197,-0.0749,-3.32,0.7369,-0.1241,0.2661,28,0.0,6.03,31.0,208331648,0
CUST_00131_C1,CUST_00131,제조업,5-49인,Basic,Standard,24,22,0,3686651,0.0361,6.98,0.8429,-0.0355,0.2097,118,0.0,54.34,122.0,44239812,1
CUST_00132_C1,CUST_00132,유통/커머스,50-299인,Basic,Standard,12,10,0,8033776,0.0682,15.35,0.6001,0.0946,0.2757,178,0.2,45.56,122.0,96405312,0
CUST_00132_C2,CUST_00132,유통/커머스,50-299인,Basic,Standard,24,34,1,8718349,0.0496,20.89,0.6338,0.0158,0.2732,162,0.125,49.64,121.0,104620188,0
CUST_00133_C1,CUST_00133,금융/보험,5-49인,Basic,Priority,12,10,0,1575936,0.0229,-1.92,0.7517,-0.0015,0.196,103,0.0,20.55,62.0,19856794,0
CUST_00134_C1,CUST_00134,제조업,5-49인,Standard,Standard,12,10,0,5125153,-0.0448,6.34,0.717,0.0737,0.2166,73,0.0,52.8,122.0,67652020,0
CUST_00135_C1,CUST_00135,IT/소프트웨어,5-49인,Basic,Priority,24,22,0,4026285,0.0586,19.2,0.7117,-0.1465,0.1671,97,0.0,26.56,61.0,50731191,0
CUST_00135_C2,CUST_00135,IT/소프트웨어,5-49인,Basic,Standard,12,34,1,3153001,-0.0102,-2.44,0.8188,-0.003,0.169,92,0.05,58.49,121.0,37836012,0
CUST_00135_C3,CUST_00135,IT/소프트웨어,5-49인,Basic,Standard,12,46,2,2455953,0.0518,6.42,0.7967,0.1006,0.1777,109,0.125,64.48,120.0,29471436,0
CUST_00136_C1,CUST_00136,금융/보험,50-299인,Standard,Priority,24,22,0,31588538,0.0077,2.71,0.7322,-0.0036,0.2143,50,0.0909,21.55,61.0,437817137,0
CUST_00137_C1,CUST_00137,의료/헬스케어,5-49인,Basic,Standard,12,10,0,2589213,0.0012,3.8,0.6848,-0.0285,0.25,141,0.15,49.74,122.0,31070556,0
CUST_00137_C2,CUST_00137,의료/헬스케어,5-49인,Basic,Standard,12,23,1,2616156,0.0326,-2.06,0.6526,0.0264,0.2269,122,0.1053,41.64,122.0,31393872,0
CUST_00138_C1,CUST_00138,금융/보험,50-299인,Standard,Priority,36,34,0,16796010,-0.0155,13.16,0.7197,0.1151,0.1907,56,0.0,34.14,61.0,232792699,0
CUST_00139_C1,CUST_00139,유통/커머스,5-49인,Basic,Standard,24,22,0,4349410,-0.0195,2.86,0.7338,0.0208,0.2808,167,0.1765,60.97,122.0,52192920,1
CUST_00140_C1,CUST_00140,제조업,5-49인,Basic,Standard,12,10,0,6060348,0.0489,9.14,0.6366,0.0084,0.2196,186,0.0952,60.26,122.0,72724176,1
CUST_00141_C1,CUST_00141,의료/헬스케어,5-49인,Basic,Standard,12,10,0,2177264,-0.0244,4.57,0.7347,-0.0049,0.2882,121,0.0,54.88,120.0,26127168,0
CUST_00142_C1,CUST_00142,유통/커머스,5-49인,Premium,Standard,36,34,0,3187630,-0.025,10.9,0.7501,0.1385,0.2023,31,0.0,47.0,122.0,47814450,0
CUST_00143_C1,CUST_00143,물류/운송,5-49인,Basic,Standard,12,10,0,4047659,0.0983,7.67,0.6724,-0.127,0.1976,134,0.0625,63.38,,48571908,0
CUST_00144_C1,CUST_00144,IT/소프트웨어,5-49인,Standard,Priority,12,10,0,6086988,-0.0004,7.32,0.6298,-0.028,0.2372,92,0.0,21.77,59.0,84365654,0
CUST_00145_C1,CUST_00145,기타서비스업,5-49인,Basic,Priority,24,22,0,4128865,-0.057,9.29,0.7465,-0.0018,0.2382,140,0.0,21.26,60.0,52023699,0
CUST_00145_C2,CUST_00145,기타서비스업,5-49인,Basic,Standard,12,34,1,4392045,-0.0426,0.92,0.7336,-0.0759,0.2481,131,0.1579,57.98,120.0,52704540,0
CUST_00145_C3,CUST_00145,기타서비스업,5-49인,Basic,Standard,24,58,2,5067076,0.0162,9.94,0.7475,-0.2748,0.1276,93,0.125,47.05,485.0,60804912,0
CUST_00146_C1,CUST_00146,금융/보험,50-299인,Premium,Standard,12,10,0,30464557,-0.0004,1.11,0.8109,0.1261,0.1995,25,0.1,50.87,,456968355,0
CUST_00146_C2,CUST_00146,금융/보험,50-299인,Premium,Enterprise,24,34,1,36609668,0.0614,5.67,0.7586,-0.0549,0.1651,27,0.0,7.12,30.0,631516773,0
CUST_00146_C3,CUST_00146,금융/보험,50-299인,Premium,Enterprise,12,46,2,38557295,0.0194,2.08,0.7414,0.051,0.2004,22,0.0,6.82,30.0,665113339,0
CUST_00147_C1,CUST_00147,물류/운송,5-49인,Basic,Standard,12,10,0,2375210,0.0036,-0.14,0.653,0.0229,0.2915,124,0.12,59.73,122.0,28502520,1
CUST_00148_C1,CUST_00148,제조업,5-49인,Standard,Standard,36,34,0,7897682,-0.0279,22.04,0.6563,0.0342,0.2596,75,0.2778,66.5,122.0,104249402,0
CUST_00148_C2,CUST_00148,제조업,5-49인,Standard,Standard,24,58,1,9507193,-0.0066,12.24,0.6868,0.0175,0.2531,71,0.12,70.16,121.0,125494948,0
CUST_00148_C3,CUST_00148,제조업,5-49인,Standard,Standard,12,70,2,6857548,0.0685,-0.09,0.7048,-0.0766,0.2707,83,0.1667,68.47,121.0,90519634,0
CUST_00149_C1,CUST_00149,제조업,50-299인,Basic,Standard,12,10,0,4297877,-0.0316,-2.64,0.843,0.0225,0.1296,59,0.0,55.38,122.0,51574524,0
CUST_00149_C2,CUST_00149,제조업,50-299인,Basic,Standard,24,34,1,5082290,0.0794,16.77,0.7524,-0.0808,0.191,91,0.2222,55.56,122.0,60987480,0
CUST_00149_C3,CUST_00149,제조업,50-299인,Basic,Standard,24,58,2,4455426,-0.0191,6.49,0.7569,0.0046,0.1472,110,0.1053,60.07,122.0,53465112,0
CUST_00150_C1,CUST_00150,유통/커머스,5-49인,Premium,Priority,12,10,0,4200693,-0.0298,-2.95,0.652,-0.0828,0.2348,38,0.0,19.97,60.0,66160915,0
CUST_00150_C2,CUST_00150,유통/커머스,5-49인,Premium,Priority,12,22,1,4957580,0.0306,11.07,0.7091,-0.0485,0.2033,25,0.0,28.7,59.0,78081885,0
CUST_00150_C3,CUST_00150,유통/커머스,5-49인,Premium,Enterprise,24,46,2,3432208,0.0029,7.22,0.7716,0.063,0.1998,21,0.0,7.69,28.0,59205588,0
CUST_00151_C1,CUST_00151,교육,5-49인,Basic,Standard,24,22,0,3854844,-0.0505,2.42,0.6806,0.0594,0.2507,117,0.2143,34.88,122.0,46258128,0
CUST_00151_C2,CUST_00151,교육,5-49인,Basic,Standard,12,34,1,4637608,-0.0043,9.56,0.7137,0.0578,0.2773,147,0.1875,43.32,121.0,55651296,0
CUST_00152_C1,CUST_00152,물류/운송,5-49인,Standard,Standard,24,22,0,4118855,-0.0246,-0.61,0.8023,0.0637,0.1787,34,0.0,135.4,123.0,54368886,0
CUST_00153_C1,CUST_00153,제조업,50-299인,Standard,Enterprise,36,34,0,20827164,0.004,7.21,0.8603,0.0217,0.1489,44,0.0,7.56,30.0,316156350,0
CUST_00154_C1,CUST_00154,제조업,5-49인,Standard,Standard,12,10,0,1078610,-0.0745,-12.2,0.7896,0.1387,0.1423,36,0.0,40.62,122.0,14237652,0
CUST_00155_C1,CUST_00155,IT/소프트웨어,50-299인,Premium,Priority,12,10,0,15314854,0.0538,12.36,0.6371,0.0666,0.2189,35,0.15,22.66,61.0,241208950,0
CUST_00155_C2,CUST_00155,IT/소프트웨어,50-299인,Premium,Priority,24,34,1,18408206,0.0606,12.52,0.7459,-0.1997,0.2097,30,0.25,27.04,61.0,289929244,1
CUST_00156_C1,CUST_00156,IT/소프트웨어,5-49인,Basic,Standard,12,10,0,4272377,-0.0164,-3.24,0.784,-0.0279,0.1644,87,0.0909,86.04,122.0,51268524,0
CUST_00156_C2,CUST_00156,IT/소프트웨어,5-49인,Basic,Standard,12,23,1,5046327,-0.0132,-1.78,0.7511,0.0356,0.2264,86,0.1429,51.23,122.0,60555924,0
CUST_00156_C3,CUST_00156,IT/소프트웨어,5-49인,Basic,Standard,12,35,2,4449814,-0.044,-7.25,0.783,0.0614,0.1917,102,0.1,73.87,122.0,53397768,0
CUST_00157_C1,CUST_00157,제조업,5-49인,Basic,Standard,12,10,0,2707444,0.0259,-3.27,0.7447,-0.0463,0.1931,111,0.0625,63.92,123.0,32489328,0
CUST_00158_C1,CUST_00158,IT/소프트웨어,5-49인,Basic,Standard,24,22,0,3349797,-0.0494,7.23,0.6596,0.0191,0.2134,133,0.0952,55.7,123.0,40197564,0
CUST_00159_C1,CUST_00159,물류/운송,5-49인,Standard,Priority,12,10,0,2135390,-0.028,2.86,0.6456,-0.0514,0.2257,73,0.0588,27.43,61.0,29596505,0
CUST_00160_C1,CUST_00160,유통/커머스,50-299인,Basic,Standard,12,10,0,8131319,0.0188,-4.44,0.7084,0.0287,0.2093,125,0.2,63.26,121.0,97575828,0
CUST_00161_C1,CUST_00161,금융/보험,5-49인,Basic,Standard,36,34,0,7275738,0.0971,9.79,0.7756,0.0163,0.1086,91,0.0,54.57,123.0,87308856,0
CUST_00161_C2,CUST_00161,금융/보험,5-49인,Basic,Standard,12,46,1,7449217,0.0388,0.04,0.7287,0.0262,0.2208,118,0.0625,53.2,123.0,89390604,0
CUST_00161_C3,CUST_00161,금융/보험,5-49인,Basic,Priority,12,58,2,8496040,-0.035,4.33,0.7843,-0.0023,0.2046,109,0.1667,19.54,61.0,107050104,0
CUST_00162_C1,CUST_00162,제조업,5-49인,Standard,Priority,24,22,0,1843028,-0.0183,5.83,0.7229,0.0417,0.256,84,0.0455,25.36,60.0,25544368,0
CUST_00163_C1,CUST_00163,제조업,5-49인,Basic,Standard,12,10,0,2684474,0.037,5.26,0.7386,-0.15,0.2408,114,0.1667,54.8,122.0,32213688,1
CUST_00164_C1,CUST_00164,의료/헬스케어,5-49인,Basic,Standard,12,10,0,1738788,0.0033,4.79,0.6531,-0.0979,0.2703,153,0.2609,66.42,,20865456,1
CUST_00165_C1,CUST_00165,금융/보험,5-49인,Basic,Standard,12,10,0,3963723,-0.0185,-6.67,0.7109,0.0068,0.2328,107,0.0556,49.91,,47564676,0
CUST_00166_C1,CUST_00166,유통/커머스,5-49인,Basic,Priority,24,22,0,2140683,0.0063,2.56,0.8166,-0.0182,0.163,100,0.0,19.42,183.0,26972606,0
CUST_00167_C1,CUST_00167,금융/보험,5-49인,Basic,Standard,24,22,0,2541152,0.0491,11.14,0.7214,0.1007,0.2066,108,0.25,45.82,,30493824,1
CUST_00168_C1,CUST_00168,제조업,5-49인,Basic,Standard,12,10,0,3035622,-0.0478,3.85,0.5674,0.0904,0.267,151,0.3333,60.86,,36427464,0
CUST_00168_C2,CUST_00168,제조업,5-49인,Basic,Standard,12,22,1,3165837,-0.0009,5.55,0.7718,-0.053,0.2761,159,0.3182,63.82,,37990044,0
CUST_00168_C3,CUST_00168,제조업,5-49인,Basic,Standard,12,34,2,3214102,0.0912,11.55,0.7008,0.1093,0.2853,122,0.2727,54.18,120.0,38569224,0
CUST_00169_C1,CUST_00169,IT/소프트웨어,5-49인,Basic,Standard,24,22,0,6888214,0.0265,13.16,0.5956,-0.0887,0.1867,152,0.1333,53.55,120.0,82658568,0
CUST_00170_C1,CUST_00170,물류/운송,5-49인,Basic,Standard,12,10,0,1591016,-0.0185,-5.54,0.7972,0.0001,0.1916,83,0.125,60.0,122.0,19092192,0
CUST_00170_C2,CUST_00170,물류/운송,5-49인,Basic,Standard,24,34,1,2105773,-0.0634,9.32,0.7749,-0.0095,0.1793,86,0.2727,60.4,122.0,25269276,0
CUST_00171_C1,CUST_00171,기타서비스업,5-49인,Basic,Standard,12,10,0,4299464,0.0745,-5.82,0.7455,0.0038,0.1499,85,0.0,54.21,,51593568,0
CUST_00171_C2,CUST_00171,기타서비스업,5-49인,Basic,Standard,12,22,1,5057288,0.0074,4.14,0.7791,-0.0147,0.1839,88,0.0909,52.95,122.0,60687456,0
CUST_00171_C3,CUST_00171,기타서비스업,5-49인,Basic,Standard,12,34,2,4948757,0.0461,-1.62,0.7504,-0.1272,0.177,106,0.1875,66.12,122.0,59385084,1
CUST_00172_C1,CUST_00172,제조업,5-49인,Basic,Standard,36,34,0,1474326,0.0288,16.52,0.7089,0.0846,0.2028,117,0.3333,37.96,121.0,17691912,0
CUST_00173_C1,CUST_00173,유통/커머스,50-299인,Standard,Priority,24,22,0,12686129,-0.0244,1.22,0.8122,-0.0362,0.1496,49,0.0625,20.0,62.0,175829748,0
CUST_00174_C1,CUST_00174,IT/소프트웨어,5-49인,Basic,Standard,36,34,0,1375011,-0.1108,-6.37,0.7069,0.0021,0.2266,87,0.0769,40.82,122.0,16500132,0
CUST_00174_C2,CUST_00174,IT/소프트웨어,5-49인,Basic,Standard,36,70,1,1296507,-0.053,1.27,0.7627,-0.102,0.1771,112,0.1176,61.76,304.0,15558084,0
CUST_00174_C3,CUST_00174,IT/소프트웨어,5-49인,Basic,Standard,12,82,2,1210676,0.0053,1.35,0.6651,0.0833,0.2315,119,0.1579,64.73,122.0,14528112,0
CUST_00175_C1,CUST_00175,IT/소프트웨어,5-49인,Basic,Standard,12,10,0,5224960,-0.0586,2.05,0.7332,-0.0464,0.2223,117,0.0,50.19,120.0,62699520,0
CUST_00175_C2,CUST_00175,IT/소프트웨어,5-49인,Basic,Priority,24,34,1,4814135,0.0828,22.07,0.674,-0.0723,0.2176,130,0.1875,23.01,61.0,60658101,0
CUST_00176_C1,CUST_00176,IT/소프트웨어,5-49인,Basic,Standard,36,34,0,2117261,0.0702,19.5,0.7641,0.1319,0.2325,117,0.1818,61.33,122.0,25407132,0
CUST_00177_C1,CUST_00177,IT/소프트웨어,5-49인,Basic,Standard,12,10,0,2922104,0.0663,9.81,0.6723,0.0879,0.2336,135,0.0588,49.28,120.0,35065248,1
CUST_00178_C1,CUST_00178,제조업,5-49인,Basic,Standard,12,10,0,2567689,0.0802,3.91,0.8354,0.0587,0.1493,87,0.25,77.02,123.0,30812268,0
CUST_00178_C2,CUST_00178,제조업,5-49인,Basic,Standard,12,22,1,2501777,0.0595,4.99,0.7452,0.1338,0.1713,98,0.0,54.88,307.0,30021324,0
CUST_00179_C1,CUST_00179,물류/운송,5-49인,Basic,Standard,12,10,0,1020277,0.0076,5.66,0.7317,0.0946,0.2154,126,0.0,66.56,,12243324,1
CUST_00180_C1,CUST_00180,제조업,5-49인,Basic,Standard,12,10,0,1488648,-0.0163,0.23,0.8211,0.0491,0.1888,107,0.2222,47.79,123.0,17863776,0
CUST_00181_C1,CUST_00181,IT/소프트웨어,5-49인,Basic,Standard,12,10,0,4661979,0.0628,12.57,0.5886,0.0888,0.2653,205,0.3704,81.4,,55943748,1
