contract_id,customer_id,month_index,month_date,actual_monthly_cost,commitment_utilization_rate,idle_resource_ratio,downtime_minutes
CUST_00010_C1,CUST_00010,33,2028-05-26,6301738,0.6863,0.1714,30
CUST_00010_C1,CUST_00010,34,2028-06-26,5749472,0.8752,0.1413,40
CUST_00010_C1,CUST_00010,35,2028-07-26,6834448,0.8377,0.2061,41
CUST_00010_C1,CUST_00010,36,2028-08-26,5818801,0.7497,0.2474,32
CUST_00011_C1,CUST_00011,1,2023-04-08,2673195,0.8469,0.146,19
CUST_00011_C1,CUST_00011,2,2023-05-08,2690506,0.6768,0.1806,22
CUST_00011_C1,CUST_00011,3,2023-06-08,2971531,0.7456,0.0859,40
CUST_00011_C1,CUST_00011,4,2023-07-08,2755591,0.9189,0.1766,22
CUST_00011_C1,CUST_00011,5,2023-08-08,2866719,0.7542,0.1463,32
CUST_00011_C1,CUST_00011,6,2023-09-08,3252326,0.8146,0.1977,35
CUST_00011_C1,CUST_00011,7,2023-10-08,2871236,0.7997,0.2059,36
CUST_00011_C1,CUST_00011,8,2023-11-08,2908646,0.7906,0.2343,22
CUST_00011_C1,CUST_00011,9,2023-12-08,2921227,0.8408,0.1175,24
CUST_00011_C1,CUST_00011,10,2024-01-08,2713510,0.8757,0.1571,22
CUST_00011_C1,CUST_00011,11,2024-02-08,3019447,0.8517,0.0862,28
CUST_00011_C1,CUST_00011,12,2024-03-08,3105155,0.6431,0.2409,33
CUST_00011_C2,CUST_00011,1,2024-04-09,2412028,0.6573,0.1357,37
CUST_00011_C2,CUST_00011,2,2024-05-09,2326782,0.7342,0.3203,25
CUST_00011_C2,CUST_00011,3,2024-06-09,2338036,0.8067,0.1768,38
CUST_00011_C2,CUST_00011,4,2024-07-09,2340157,0.6897,0.1749,40
CUST_00011_C2,CUST_00011,5,2024-08-09,2340183,0.7481,0.127,41
CUST_00011_C2,CUST_00011,6,2024-09-09,2285274,0.7969,0.22,26
CUST_00011_C2,CUST_00011,7,2024-10-09,2530956,0.9955,0.2698,29
CUST_00011_C2,CUST_00011,8,2024-11-09,2431311,0.6564,0.1524,34
CUST_00011_C2,CUST_00011,9,2024-12-09,2673194,0.7498,0.103,35
CUST_00011_C2,CUST_00011,10,2025-01-09,2352424,0.5994,0.2326,34
CUST_00011_C2,CUST_00011,11,2025-02-09,2538362,0.5804,0.1748,41
CUST_00011_C2,CUST_00011,12,2025-03-09,2418130,0.7068,0.1465,31
CUST_00011_C2,CUST_00011,13,2025-04-09,2556304,0.7513,0.2391,38
CUST_00011_C2,CUST_00011,14,2025-05-09,2395680,0.8369,0.1613,57
CUST_00011_C2,CUST_00011,15,2025-06-09,2480547,0.8778,0.2901,39
CUST_00011_C2,CUST_00011,16,2025-07-09,2388436,0.7348,0.2262,26
CUST_00011_C2,CUST_00011,17,2025-08-09,2370170,0.7097,0.1591,28
CUST_00011_C2,CUST_00011,18,2025-09-09,2652330,0.7366,0.2261,19
CUST_00011_C2,CUST_00011,19,2025-10-09,2560203,0.8395,0.3855,33
CUST_00011_C2,CUST_00011,20,2025-11-09,2551583,0.5086,0.1734,28
CUST_00011_C2,CUST_00011,21,2025-12-09,2465167,0.6292,0.1285,29
CUST_00011_C2,CUST_00011,22,2026-01-09,2678143,0.6533,0.0801,26
CUST_00011_C2,CUST_00011,23,2026-02-09,2509025,0.6715,0.2082,48
CUST_00011_C2,CUST_00011,24,2026-03-09,2629308,0.6863,0.1506,26
CUST_00012_C1,CUST_00012,1,2023-01-17,1748576,0.8397,0.2259,13
CUST_00012_C1,CUST_00012,2,2023-02-17,1910485,0.77,0.1644,15
CUST_00012_C1,CUST_00012,3,2023-03-17,1855311,0.8555,0.0761,13
CUST_00012_C1,CUST_00012,4,2023-04-17,1836596,0.6971,0.1497,24
CUST_00012_C1,CUST_00012,5,2023-05-17,1844453,0.606,0.1756,21
CUST_00012_C1,CUST_00012,6,2023-06-17,1969726,0.7264,0.2684,33
CUST_00012_C1,CUST_00012,7,2023-07-17,1720504,0.8158,0.2216,19
CUST_00012_C1,CUST_00012,8,2023-08-17,1890181,0.593,0.1677,23
CUST_00012_C1,CUST_00012,9,2023-09-17,1887520,0.6718,0.1504,25
CUST_00012_C1,CUST_00012,10,2023-10-17,1746105,0.7311,0.1771,28
CUST_00012_C1,CUST_00012,11,2023-11-17,1906542,0.6778,0.1162,30
CUST_00012_C1,CUST_00012,12,2023-12-17,2012152,0.7615,0.1887,26
CUST_00012_C1,CUST_00012,13,2024-01-17,2076240,0.6409,0.2104,19
CUST_00012_C1,CUST_00012,14,2024-02-17,1912007,0.663,0.286,17
CUST_00012_C1,CUST_00012,15,2024-03-17,1847443,0.8155,0.0545,18
CUST_00012_C1,CUST_00012,16,2024-04-17,1852223,0.8221,0.2045,19
CUST_00012_C1,CUST_00012,17,2024-05-17,2068608,0.6671,0.2945,32
CUST_00012_C1,CUST_00012,18,2024-06-17,1765590,0.6611,0.1504,17
CUST_00012_C1,CUST_00012,19,2024-07-17,1824616,0.6439,0.2088,16
CUST_00012_C1,CUST_00012,20,2024-08-17,1938913,0.6589,0.1673,26
CUST_00012_C1,CUST_00012,21,2024-09-17,1986882,0.9088,0.107,16
CUST_00012_C1,CUST_00012,22,2024-10-17,1896841,0.6318,0.2122,19
CUST_00012_C1,CUST_00012,23,2024-11-17,2051110,0.6277,0.3558,18
CUST_00012_C1,CUST_00012,24,2024-12-17,2103408,0.6329,0.2406,21
CUST_00012_C2,CUST_00012,1,2025-01-18,2069154,0.648,0.0935,11
CUST_00012_C2,CUST_00012,2,2025-02-18,2453387,0.607,0.229,21
CUST_00012_C2,CUST_00012,3,2025-03-18,2309303,0.5517,0.0149,16
CUST_00012_C2,CUST_00012,4,2025-04-18,2370415,0.7769,0.1142,12
CUST_00012_C2,CUST_00012,5,2025-05-18,2219120,0.5243,0.2544,23
CUST_00012_C2,CUST_00012,6,2025-06-18,2328787,0.6823,0.2187,29
CUST_00012_C2,CUST_00012,7,2025-07-18,2337987,0.7601,0.2296,22
CUST_00012_C2,CUST_00012,8,2025-08-18,2442249,0.7069,0.1935,32
CUST_00012_C2,CUST_00012,9,2025-09-18,2385938,0.7922,0.0369,18
CUST_00012_C2,CUST_00012,10,2025-10-18,2374647,0.6193,0.2432,27
CUST_00012_C2,CUST_00012,11,2025-11-18,2163063,0.9433,0.0526,23
CUST_00012_C2,CUST_00012,12,2025-12-18,2501395,0.7689,0.119,26
CUST_00012_C3,CUST_00012,1,2026-01-19,1821856,0.5944,0.2295,24
CUST_00012_C3,CUST_00012,2,2026-02-19,1836379,0.6823,0.1785,20
CUST_00012_C3,CUST_00012,3,2026-03-19,1811745,0.7365,0.154,16
CUST_00012_C3,CUST_00012,4,2026-04-19,1863683,0.757,0.1748,20
CUST_00012_C3,CUST_00012,5,2026-05-19,1873816,0.571,0.3203,19
CUST_00012_C3,CUST_00012,6,2026-06-19,1704480,0.9215,0.1584,15
CUST_00012_C3,CUST_00012,7,2026-07-19,1785230,0.8733,0.1762,16
CUST_00012_C3,CUST_00012,8,2026-08-19,1643863,0.7664,0.2253,11
CUST_00012_C3,CUST_00012,9,2026-09-19,1795912,0.7234,0.302,12
CUST_00012_C3,CUST_00012,10,2026-10-19,1963355,0.8487,0.2128,14
CUST_00012_C3,CUST_00012,11,2026-11-19,1958290,0.7521,0.0879,16
CUST_00012_C3,CUST_00012,12,2026-12-19,1896853,0.7636,0.2368,14
CUST_00013_C1,CUST_00013,1,2024-12-30,4903805,0.6813,0.3585,21
CUST_00013_C1,CUST_00013,2,2025-01-30,4637731,0.6264,0.3123,25
CUST_00013_C1,CUST_00013,3,2025-02-28,4809846,0.6884,0.1847,35
CUST_00013_C1,CUST_00013,4,2025-03-30,4511387,0.7185,0.2139,23
CUST_00013_C1,CUST_00013,5,2025-04-30,5370230,0.6452,0.3391,27
CUST_00013_C1,CUST_00013,6,2025-05-30,5301376,0.7706,0.2399,19
CUST_00013_C1,CUST_00013,7,2025-06-30,4833873,0.7446,0.2601,20
CUST_00013_C1,CUST_00013,8,2025-07-30,5003758,0.8497,0.1309,24
CUST_00013_C1,CUST_00013,9,2025-08-30,5150312,0.5911,0.2565,23
CUST_00013_C1,CUST_00013,10,2025-09-30,5099605,0.7287,0.3333,22
CUST_00013_C1,CUST_00013,11,2025-10-30,5180026,0.7541,0.2748,36
CUST_00013_C1,CUST_00013,12,2025-11-30,4473053,0.8331,0.1916,21
CUST_00013_C2,CUST_00013,1,2025-12-31,4949478,0.8056,0.2261,17
CUST_00013_C2,CUST_00013,2,2026-01-31,5366618,0.7111,0.2776,22
CUST_00013_C2,CUST_00013,3,2026-02-28,4834180,0.8208,0.1987,21
CUST_00013_C2,CUST_00013,4,2026-03-31,4947731,0.6049,0.1301,17
CUST_00013_C2,CUST_00013,5,2026-04-30,5005422,0.602,0.2612,20
CUST_00013_C2,CUST_00013,6,2026-05-31,4757547,0.8462,0.2862,22
CUST_00013_C2,CUST_00013,7,2026-06-30,4598755,0.4346,0.2695,25
CUST_00013_C2,CUST_00013,8,2026-07-31,4875589,0.7807,0.2806,20
CUST_00013_C2,CUST_00013,9,2026-08-31,5163871,0.6618,0.1442,23
CUST_00013_C2,CUST_00013,10,2026-09-30,4794234,0.8492,0.1845,19
CUST_00013_C2,CUST_00013,11,2026-10-31,5226916,0.6744,0.1358,29
CUST_00013_C2,CUST_00013,12,2026-11-30,5034172,0.7386,0.1941,17
CUST_00013_C2,CUST_00013,13,2026-12-31,5051651,0.6713,0.327,21
CUST_00013_C2,CUST_00013,14,2027-01-31,5452790,0.7956,0.2525,27
CUST_00013_C2,CUST_00013,15,2027-02-28,4891851,0.6637,0.1419,20
CUST_00013_C2,CUST_00013,16,2027-03-31,5299624,0.6309,0.2321,25
CUST_00013_C2,CUST_00013,17,2027-04-30,4996117,0.6011,0.2283,24
CUST_00013_C2,CUST_00013,18,2027-05-31,4943807,0.7092,0.1478,24
CUST_00013_C2,CUST_00013,19,2027-06-30,5041856,0.6947,0.254,22
CUST_00013_C2,CUST_00013,20,2027-07-31,4941420,0.8318,0.1956,13
CUST_00013_C2,CUST_00013,21,2027-08-31,4786253,0.7329,0.2363,20
CUST_00013_C2,CUST_00013,22,2027-09-30,5351943,0.7808,0.331,26
CUST_00013_C2,CUST_00013,23,2027-10-31,5331836,0.6848,0.2503,19
CUST_00013_C2,CUST_00013,24,2027-11-30,5482629,0.8813,0.1483,17
CUST_00014_C1,CUST_00014,1,2026-04-16,7067380,0.552,0.279,74
CUST_00014_C1,CUST_00014,2,2026-05-16,7263328,0.789,0.1475,59
CUST_00014_C1,CUST_00014,3,2026-06-16,7374113,0.6341,0.288,51
CUST_00014_C1,CUST_00014,4,2026-07-16,6879842,0.6059,0.2819,70
CUST_00014_C1,CUST_00014,5,2026-08-16,7184587,0.719,0.2552,78
CUST_00014_C1,CUST_00014,6,2026-09-16,7214864,0.6247,0.3237,56
CUST_00014_C1,CUST_00014,7,2026-10-16,7551375,0.4977,0.3632,68
CUST_00014_C1,CUST_00014,8,2026-11-16,7536779,0.6939,0.334,48
CUST_00014_C1,CUST_00014,9,2026-12-16,7143258,0.7143,0.3018,51
CUST_00014_C1,CUST_00014,10,2027-01-16,7607732,0.3937,0.3437,69
CUST_00014_C1,CUST_00014,11,2027-02-16,7869299,0.6645,0.3434,65
CUST_00014_C1,CUST_00014,12,2027-03-16,7562036,0.703,0.2395,53
CUST_00014_C1,CUST_00014,13,2027-04-16,6974979,0.5475,0.3526,58
CUST_00014_C1,CUST_00014,14,2027-05-16,6938850,0.481,0.2724,60
CUST_00014_C1,CUST_00014,15,2027-06-16,7481631,0.4389,0.4282,50
CUST_00014_C1,CUST_00014,16,2027-07-16,7737276,0.4961,0.4039,74
CUST_00014_C1,CUST_00014,17,2027-08-16,8048964,0.5677,0.2963,69
CUST_00014_C1,CUST_00014,18,2027-09-16,6734797,0.5602,0.2651,63
CUST_00014_C1,CUST_00014,19,2027-10-16,7842939,0.5408,0.202,67
CUST_00014_C1,CUST_00014,20,2027-11-16,7346710,0.57,0.3399,61
CUST_00014_C1,CUST_00014,21,2027-12-16,7913923,0.7057,0.2594,41
CUST_00014_C1,CUST_00014,22,2028-01-16,7786675,0.7668,0.1573,40
CUST_00014_C1,CUST_00014,23,2028-02-16,7411888,0.8555,0.2052,51
CUST_00014_C1,CUST_00014,24,2028-03-16,6705532,0.6384,0.2543,42
CUST_00015_C1,CUST_00015,1,2023-08-10,3472883,0.6613,0.2112,38
CUST_00015_C1,CUST_00015,2,2023-09-10,3966791,0.5556,0.2222,60
CUST_00015_C1,CUST_00015,3,2023-10-10,3499253,0.6847,0.2127,56
CUST_00015_C1,CUST_00015,4,2023-11-10,3415883,0.7341,0.1861,26
CUST_00015_C1,CUST_00015,5,2023-12-10,3971981,0.6911,0.2586,38
CUST_00015_C1,CUST_00015,6,2024-01-10,3839703,0.8798,0.2909,35
CUST_00015_C1,CUST_00015,7,2024-02-10,3658537,0.6727,0.1045,27
CUST_00015_C1,CUST_00015,8,2024-03-10,3709267,0.8092,0.2142,41
CUST_00015_C1,CUST_00015,9,2024-04-10,3458802,0.6711,0.2058,33
CUST_00015_C1,CUST_00015,10,2024-05-10,3722774,0.6937,0.2819,39
CUST_00015_C1,CUST_00015,11,2024-06-10,3762241,0.7796,0.2595,41
CUST_00015_C1,CUST_00015,12,2024-07-10,3819714,0.6999,0.3122,41
CUST_00015_C2,CUST_00015,1,2024-08-11,3924514,0.6237,0.2173,52
CUST_00015_C2,CUST_00015,2,2024-09-11,4086571,0.7138,0.3046,41
CUST_00015_C2,CUST_00015,3,2024-10-11,4472084,0.574,0.2733,56
CUST_00015_C2,CUST_00015,4,2024-11-11,4430415,0.8314,0.1339,63
CUST_00015_C2,CUST_00015,5,2024-12-11,3883715,0.6221,0.3355,33
CUST_00015_C2,CUST_00015,6,2025-01-11,4105064,0.6884,0.1514,45
CUST_00015_C2,CUST_00015,7,2025-02-11,4169154,0.733,0.3012,47
CUST_00015_C2,CUST_00015,8,2025-03-11,4136482,0.7425,0.2897,48
CUST_00015_C2,CUST_00015,9,2025-04-11,4410365,0.6698,0.1971,38
CUST_00015_C2,CUST_00015,10,2025-05-11,4201242,0.7728,0.2386,57
CUST_00015_C2,CUST_00015,11,2025-06-11,4246728,0.646,0.2843,50
CUST_00015_C2,CUST_00015,12,2025-07-11,4777795,0.6266,0.3079,52
CUST_00015_C3,CUST_00015,1,2025-08-12,4390708,0.7382,0.2444,50
CUST_00015_C3,CUST_00015,2,2025-09-12,3885962,0.7433,0.2757,39
CUST_00015_C3,CUST_00015,3,2025-10-12,4220722,0.7474,0.3056,59
CUST_00015_C3,CUST_00015,4,2025-11-12,4315046,0.6875,0.1844,53
CUST_00015_C3,CUST_00015,5,2025-12-12,4221448,0.7479,0.2143,39
CUST_00015_C3,CUST_00015,6,2026-01-12,4239512,0.6741,0.2445,43
CUST_00015_C3,CUST_00015,7,2026-02-12,4428727,0.5674,0.2224,46
CUST_00015_C3,CUST_00015,8,2026-03-12,4099371,0.8652,0.0334,41
CUST_00015_C3,CUST_00015,9,2026-04-12,4104400,0.6698,0.2222,38
CUST_00015_C3,CUST_00015,10,2026-05-12,4202907,0.7057,0.1749,42
CUST_00015_C3,CUST_00015,11,2026-06-12,4163428,0.6097,0.2205,60
CUST_00015_C3,CUST_00015,12,2026-07-12,4200505,0.7474,0.1425,44
CUST_00016_C1,CUST_00016,1,2022-08-06,2513923,0.7486,0.258,9
CUST_00016_C1,CUST_00016,2,2022-09-06,2645058,0.8824,0.2648,12
CUST_00016_C1,CUST_00016,3,2022-10-06,2636084,0.668,0.1404,14
CUST_00016_C1,CUST_00016,4,2022-11-06,2750869,0.6957,0.1797,7
CUST_00016_C1,CUST_00016,5,2022-12-06,2616049,0.6454,0.2214,8
CUST_00016_C1,CUST_00016,6,2023-01-06,2614125,0.6987,0.2977,9
CUST_00016_C1,CUST_00016,7,2023-02-06,2674521,0.7549,0.2253,16
CUST_00016_C1,CUST_00016,8,2023-03-06,2457815,0.7161,0.2449,8
CUST_00016_C1,CUST_00016,9,2023-04-06,2596820,0.7109,0.2844,8
CUST_00016_C1,CUST_00016,10,2023-05-06,2723819,0.4426,0.4653,13
CUST_00016_C1,CUST_00016,11,2023-06-06,2552095,0.756,0.2753,11
CUST_00016_C1,CUST_00016,12,2023-07-06,2547143,0.8339,0.2334,5
CUST_00017_C1,CUST_00017,1,2026-05-13,1656933,0.6341,0.1701,11
CUST_00017_C1,CUST_00017,2,2026-06-13,1742423,0.696,0.1518,6
CUST_00017_C1,CUST_00017,3,2026-07-13,1743085,0.6937,0.2942,14
CUST_00017_C1,CUST_00017,4,2026-08-13,1722016,0.7344,0.3087,10
CUST_00017_C1,CUST_00017,5,2026-09-13,1824925,0.8036,0.1544,12
CUST_00017_C1,CUST_00017,6,2026-10-13,1817066,0.7072,0.2476,14
CUST_00017_C1,CUST_00017,7,2026-11-13,1775733,0.7334,0.2478,10
CUST_00017_C1,CUST_00017,8,2026-12-13,1827428,0.751,0.3474,12
CUST_00017_C1,CUST_00017,9,2027-01-13,1965334,0.7047,0.2555,10
CUST_00017_C1,CUST_00017,10,2027-02-13,1736686,0.764,0.2179,10
CUST_00017_C1,CUST_00017,11,2027-03-13,1667910,0.7018,0.215,7
CUST_00017_C1,CUST_00017,12,2027-04-13,1959438,0.6957,0.1095,11
CUST_00017_C1,CUST_00017,13,2027-05-13,1906311,0.5273,0.3009,10
CUST_00017_C1,CUST_00017,14,2027-06-13,1889988,0.7233,0.1523,9
CUST_00017_C1,CUST_00017,15,2027-07-13,1779599,0.7023,0.1487,9
CUST_00017_C1,CUST_00017,16,2027-08-13,1786465,0.8116,0.2013,23
CUST_00017_C1,CUST_00017,17,2027-09-13,2071985,0.6815,0.2084,11
CUST_00017_C1,CUST_00017,18,2027-10-13,1884773,0.7618,0.2111,11
CUST_00017_C1,CUST_00017,19,2027-11-13,2222881,0.76,0.3232,14
CUST_00017_C1,CUST_00017,20,2027-12-13,1884664,0.7232,0.3123,12
CUST_00017_C1,CUST_00017,21,2028-01-13,1840950,0.7949,0.2979,5
CUST_00017_C1,CUST_00017,22,2028-02-13,1882413,0.7015,0.3369,7
CUST_00017_C1,CUST_00017,23,2028-03-13,2079726,0.734,0.2802,7
CUST_00017_C1,CUST_00017,24,2028-04-13,1976392,0.6446,0.3109,11
CUST_00017_C2,CUST_00017,1,2028-05-14,1901424,0.7852,0.1327,9
CUST_00017_C2,CUST_00017,2,2028-06-14,2309516,0.7421,0.2011,12
CUST_00017_C2,CUST_00017,3,2028-07-14,2141187,0.8026,0.1163,14
CUST_00017_C2,CUST_00017,4,2028-08-14,2088046,0.5682,0.2237,13
CUST_00017_C2,CUST_00017,5,2028-09-14,2084991,0.8054,0.2452,8
CUST_00017_C2,CUST_00017,6,2028-10-14,2002945,0.6462,0.09,12
CUST_00017_C2,CUST_00017,7,2028-11-14,2306339,0.6117,0.3614,18
CUST_00017_C2,CUST_00017,8,2028-12-14,2149893,0.7909,0.2528,11
CUST_00017_C2,CUST_00017,9,2029-01-14,2087399,0.6763,0.2168,10
CUST_00017_C2,CUST_00017,10,2029-02-14,2181858,0.6441,0.2014,13
CUST_00017_C2,CUST_00017,11,2029-03-14,2121531,0.5771,0.0411,7
CUST_00017_C2,CUST_00017,12,2029-04-14,2226972,0.5119,0.2208,8
CUST_00018_C1,CUST_00018,1,2025-04-25,11130237,1.0029,0.2638,34
CUST_00018_C1,CUST_00018,2,2025-05-25,9661077,0.5983,0.1751,15
CUST_00018_C1,CUST_00018,3,2025-06-25,9931908,0.7947,0.1571,27
CUST_00018_C1,CUST_00018,4,2025-07-25,10741223,0.762,0.085,27
CUST_00018_C1,CUST_00018,5,2025-08-25,11016246,0.6976,0.3044,33
CUST_00018_C1,CUST_00018,6,2025-09-25,11352334,0.6438,0.3151,25
CUST_00018_C1,CUST_00018,7,2025-10-25,9837684,0.8543,0.1896,25
CUST_00018_C1,CUST_00018,8,2025-11-25,11027594,0.6472,0.3032,19
CUST_00018_C1,CUST_00018,9,2025-12-25,10479069,0.7726,0.2092,24
CUST_00018_C1,CUST_00018,10,2026-01-25,10098763,0.7951,0.2189,18
CUST_00018_C1,CUST_00018,11,2026-02-25,10827184,0.7231,0.2134,30
CUST_00018_C1,CUST_00018,12,2026-03-25,10252020,0.6415,0.1645,26
CUST_00018_C1,CUST_00018,13,2026-04-25,10818137,0.7249,0.1816,23
CUST_00018_C1,CUST_00018,14,2026-05-25,10958464,0.8029,0.2532,20
CUST_00018_C1,CUST_00018,15,2026-06-25,11388167,0.8512,0.1273,27
CUST_00018_C1,CUST_00018,16,2026-07-25,11335481,0.6561,0.3942,20
CUST_00018_C1,CUST_00018,17,2026-08-25,11256901,0.6112,0.2511,20
CUST_00018_C1,CUST_00018,18,2026-09-25,11311916,0.7009,0.0872,14
CUST_00018_C1,CUST_00018,19,2026-10-25,10981983,0.5838,0.1727,18
CUST_00018_C1,CUST_00018,20,2026-11-25,10915388,0.7195,0.1845,19
CUST_00018_C1,CUST_00018,21,2026-12-25,11339611,0.5747,0.1857,11
CUST_00018_C1,CUST_00018,22,2027-01-25,11048021,0.7655,0.2306,22
CUST_00018_C1,CUST_00018,23,2027-02-25,10655893,0.534,0.2793,8
CUST_00018_C1,CUST_00018,24,2027-03-25,11808279,0.8265,0.3119,28
CUST_00018_C2,CUST_00018,1,2027-04-26,10150713,0.7621,0.2582,33
CUST_00018_C2,CUST_00018,2,2027-05-26,9581038,0.7499,0.295,23
CUST_00018_C2,CUST_00018,3,2027-06-26,10103889,0.6302,0.2044,18
CUST_00018_C2,CUST_00018,4,2027-07-26,9585753,0.7663,0.215,27
CUST_00018_C2,CUST_00018,5,2027-08-26,9455773,0.6292,0.2425,17
CUST_00018_C2,CUST_00018,6,2027-09-26,9656937,0.6817,0.2652,14
CUST_00018_C2,CUST_00018,7,2027-10-26,9658369,0.6352,0.2062,30
CUST_00018_C2,CUST_00018,8,2027-11-26,10340381,0.6131,0.1412,29
CUST_00018_C2,CUST_00018,9,2027-12-26,9793030,0.5981,0.1624,24
CUST_00018_C2,CUST_00018,10,2028-01-26,10298401,0.7501,0.2577,25
CUST_00018_C2,CUST_00018,11,2028-02-26,9983882,0.6782,0.2755,20
CUST_00018_C2,CUST_00018,12,2028-03-26,9952309,0.9103,0.2229,28
CUST_00018_C3,CUST_00018,1,2028-04-27,9975946,0.8676,0.3346,19
CUST_00018_C3,CUST_00018,2,2028-05-27,9322778,0.7683,0.0889,12
CUST_00018_C3,CUST_00018,3,2028-06-27,9747119,0.724,0.1651,23
CUST_00018_C3,CUST_00018,4,2028-07-27,9101917,0.7175,0.1621,22
CUST_00018_C3,CUST_00018,5,2028-08-27,9706954,0.5933,0.2586,32
CUST_00018_C3,CUST_00018,6,2028-09-27,9691527,0.6627,0.1515,20
CUST_00018_C3,CUST_00018,7,2028-10-27,10802116,0.7788,0.2679,29
CUST_00018_C3,CUST_00018,8,2028-11-27,9106091,0.854,0.3421,20
CUST_00018_C3,CUST_00018,9,2028-12-27,9417561,0.5339,0.2125,22
CUST_00018_C3,CUST_00018,10,2029-01-27,10061135,0.7191,0.1967,25
CUST_00018_C3,CUST_00018,11,2029-02-27,9169213,0.7307,0.1865,15
CUST_00018_C3,CUST_00018,12,2029-03-27,10153762,0.6187,0.1594,39
CUST_00019_C1,CUST_00019,1,2025-06-09,4064343,0.5952,0.2317,31
CUST_00019_C1,CUST_00019,2,2025-07-09,4221444,0.5453,0.128,28
CUST_00019_C1,CUST_00019,3,2025-08-09,4241318,0.725,0.2472,19
CUST_00019_C1,CUST_00019,4,2025-09-09,4130046,0.7814,0.1039,18
CUST_00019_C1,CUST_00019,5,2025-10-09,3991699,0.7993,0.1367,9
CUST_00019_C1,CUST_00019,6,2025-11-09,4300396,0.968,0.2905,19
CUST_00019_C1,CUST_00019,7,2025-12-09,4105462,0.632,0.2225,22
CUST_00019_C1,CUST_00019,8,2026-01-09,4214694,0.7234,0.0799,20
CUST_00019_C1,CUST_00019,9,2026-02-09,4475607,0.6435,0.3523,29
CUST_00019_C1,CUST_00019,10,2026-03-09,4027151,0.6779,0.0747,24
CUST_00019_C1,CUST_00019,11,2026-04-09,3991791,0.6773,0.2639,20
CUST_00019_C1,CUST_00019,12,2026-05-09,4600459,0.7466,0.2326,33
CUST_00020_C1,CUST_00020,1,2025-04-30,10735910,0.6239,0.3281,26
CUST_00020_C1,CUST_00020,2,2025-05-30,10614563,0.6187,0.2364,33
CUST_00020_C1,CUST_00020,3,2025-06-30,10756336,0.6418,0.4049,37
CUST_00020_C1,CUST_00020,4,2025-07-30,11724065,0.5463,0.2503,67
CUST_00020_C1,CUST_00020,5,2025-08-30,11731506,0.5527,0.2022,30
CUST_00020_C1,CUST_00020,6,2025-09-30,10725919,0.7586,0.2363,19
CUST_00020_C1,CUST_00020,7,2025-10-30,12216909,0.6847,0.3577,26
CUST_00020_C1,CUST_00020,8,2025-11-30,12413048,0.5805,0.1994,39
CUST_00020_C1,CUST_00020,9,2025-12-30,10856152,0.7339,0.1912,24
CUST_00020_C1,CUST_00020,10,2026-01-30,11918203,0.5445,0.2417,28
CUST_00020_C1,CUST_00020,11,2026-02-28,11230626,0.6878,0.3265,21
CUST_00020_C1,CUST_00020,12,2026-03-30,11728246,0.4732,0.2443,40
CUST_00020_C2,CUST_00020,1,2026-05-01,10715720,0.6629,0.2408,22
CUST_00020_C2,CUST_00020,2,2026-06-01,11128632,0.5987,0.4672,27
CUST_00020_C2,CUST_00020,3,2026-07-01,11384854,0.6662,0.2743,27
CUST_00020_C2,CUST_00020,4,2026-08-01,10597956,0.8037,0.1519,18
CUST_00020_C2,CUST_00020,5,2026-09-01,11371977,0.7498,0.136,23
CUST_00020_C2,CUST_00020,6,2026-10-01,11012142,0.8465,0.345,30
CUST_00020_C2,CUST_00020,7,2026-11-01,10661546,0.7234,0.2179,30
CUST_00020_C2,CUST_00020,8,2026-12-01,11140193,0.8077,0.2541,18
CUST_00020_C2,CUST_00020,9,2027-01-01,10770473,0.6641,0.1543,25
CUST_00020_C2,CUST_00020,10,2027-02-01,11355074,0.8376,0.2996,25
CUST_00020_C2,CUST_00020,11,2027-03-01,11560996,0.6188,0.1476,17
CUST_00020_C2,CUST_00020,12,2027-04-01,12855711,0.5026,0.1594,22
CUST_00020_C3,CUST_00020,1,2027-05-02,12529189,0.7554,0.2559,19
CUST_00020_C3,CUST_00020,2,2027-06-02,12152262,0.6444,0.1666,24
CUST_00020_C3,CUST_00020,3,2027-07-02,13492161,0.6147,0.3041,35
CUST_00020_C3,CUST_00020,4,2027-08-02,14262507,0.7056,0.2157,33
CUST_00020_C3,CUST_00020,5,2027-09-02,12869807,0.7809,0.2779,31
CUST_00020_C3,CUST_00020,6,2027-10-02,12545194,0.7073,0.1259,25
CUST_00020_C3,CUST_00020,7,2027-11-02,13336975,0.674,0.2447,31
CUST_00020_C3,CUST_00020,8,2027-12-02,14502540,0.6012,0.1911,38
CUST_00020_C3,CUST_00020,9,2028-01-02,12162490,0.6584,0.2928,27
CUST_00020_C3,CUST_00020,10,2028-02-02,12596333,0.6519,0.16,33
CUST_00020_C3,CUST_00020,11,2028-03-02,13306341,0.6066,0.3173,35
CUST_00020_C3,CUST_00020,12,2028-04-02,13814718,0.7583,0.1543,29
CUST_00021_C1,CUST_00021,1,2022-02-03,2902839,0.7487,0.3363,30
CUST_00021_C1,CUST_00021,2,2022-03-03,3181184,0.7322,0.3149,45
CUST_00021_C1,CUST_00021,3,2022-04-03,3115602,0.7162,0.3088,40
CUST_00021_C1,CUST_00021,4,2022-05-03,3027390,0.7301,0.3035,48
CUST_00021_C1,CUST_00021,5,2022-06-03,3037875,0.7409,0.1662,26
